codmuni,departamento,municipio,year,irv
15835,Boyaca,Turmeque,2015,0.0
15837,Boyaca,Tuta,2015,0.02
15839,Boyaca,Tutaza,2015,0.04
15842,Boyaca,Umbita,2015,0.02
15861,Boyaca,Ventaquemada,2015,0.06
15879,Boyaca,Viracacha,2015,0.03
15897,Boyaca,Zetaquira,2015,0.04
17001,Caldas,Manizales,2015,0.07
17013,Caldas,Aguadas,2015,0.16
17042,Caldas,Anserma,2015,0.17
17050,Caldas,Aranzazu,2015,0.07
17088,Caldas,Belalcazar,2015,0.13
17174,Caldas,Chinchina,2015,0.08
17272,Caldas,Filadelfia,2015,0.11
17380,Caldas,La Dorada,2015,0.11
17388,Caldas,La Merced,2015,0.07
17433,Caldas,Manzanares,2015,0.16
17442,Caldas,Marmato,2015,0.18
17444,Caldas,Marquetalia,2015,0.14
17446,Caldas,Marulanda,2015,0.37
17486,Caldas,Neira,2015,0.1
17495,Caldas,Norcasia,2015,0.27
17513,Caldas,Pacora,2015,0.1
17524,Caldas,Palestina,2015,0.14
17541,Caldas,Pensilvania,2015,0.26
17614,Caldas,Riosucio,2015,0.2
17616,Caldas,Risaralda,2015,0.1
17653,Caldas,Salamina,2015,0.15
17662,Caldas,Samana,2015,0.51
17665,Caldas,San Jose,2015,0.1
17777,Caldas,Supia,2015,0.15
17867,Caldas,Victoria,2015,0.15
17873,Caldas,Villamaria,2015,0.06
17877,Caldas,Viterbo,2015,0.12
18001,Caqueta,Florencia,2015,0.38
18029,Caqueta,Albania,2015,0.41
18094,Caqueta,Belen De Los Andaquies,2015,0.51
18150,Caqueta,Cartagena Del Chaira,2015,0.81
18205,Caqueta,Curillo,2015,0.62
18247,Caqueta,El Doncello,2015,0.55
18256,Caqueta,El Paujil,2015,0.62
18410,Caqueta,La Montaita,2015,0.9
18460,Caqueta,Milan,2015,0.77
18479,Caqueta,Morelia,2015,0.42
18592,Caqueta,Puerto Rico,2015,0.72
18610,Caqueta,San Jose Del Fragua,2015,0.79
18753,Caqueta,San Vicente Del Caguan,2015,0.75
18756,Caqueta,Solano,2015,0.67
18785,Caqueta,Solita,2015,0.58
18860,Caqueta,Valparaiso,2015,0.53
19001,Cauca,Popayan,2015,0.2
19022,Cauca,Almaguer,2015,0.23
19050,Cauca,Argelia,2015,0.86
19075,Cauca,Balboa,2015,0.44
19100,Cauca,Bolivar,2015,0.33
19110,Cauca,Buenos Aires,2015,0.33
19130,Cauca,Cajibio,2015,0.38
19137,Cauca,Caldono,2015,0.49
19142,Cauca,Caloto,2015,0.64
19212,Cauca,Corinto,2015,0.6
19256,Cauca,El Tambo,2015,0.77
19290,Cauca,Florencia,2015,0.34
19300,Cauca,Guachene,2015,0.1
19318,Cauca,Guapi,2015,0.56
19355,Cauca,Inza,2015,0.31
19364,Cauca,Jambalo,2015,0.45
19392,Cauca,La Sierra,2015,0.24
19397,Cauca,La Vega,2015,0.25
19418,Cauca,Lopez,2015,0.58
19450,Cauca,Mercaderes,2015,0.42
19455,Cauca,Miranda,2015,0.46
19473,Cauca,Morales,2015,0.55
19513,Cauca,Padilla,2015,0.23
19517,Cauca,Paez,2015,0.29
19532,Cauca,Patia,2015,0.51
19533,Cauca,Piamonte,2015,0.72
19548,Cauca,Piendamo,2015,0.24
19573,Cauca,Puerto Tejada,2015,0.18
19585,Cauca,Purace,2015,0.25
19622,Cauca,Rosas,2015,0.26
19693,Cauca,San Sebastian,2015,0.28
19698,Cauca,Santander De Quilichao,2015,0.39
19701,Cauca,Santa Rosa,2015,0.47
19743,Cauca,Silvia,2015,0.27
19760,Cauca,Sotara,2015,0.25
19780,Cauca,Suarez,2015,0.62
19785,Cauca,Sucre,2015,0.39
19807,Cauca,Timbio,2015,0.29
19809,Cauca,Timbiqui,2015,0.66
19821,Cauca,Toribio,2015,0.53
19824,Cauca,Totoro,2015,0.28
19845,Cauca,Villa Rica,2015,0.19
20001,Cesar,Valledupar,2015,0.22
20011,Cesar,Aguachica,2015,0.24
20013,Cesar,Agustin Codazzi,2015,0.28
20032,Cesar,Astrea,2015,0.13
20045,Cesar,Becerril,2015,0.24
20060,Cesar,Bosconia,2015,0.13
20175,Cesar,Chimichagua,2015,0.2
20178,Cesar,Chiriguana,2015,0.19
20228,Cesar,Curumani,2015,0.3
20238,Cesar,El Copey,2015,0.26
20250,Cesar,El Paso,2015,0.15
20295,Cesar,Gamarra,2015,0.09
20310,Cesar,Gonzalez,2015,0.16
20383,Cesar,La Gloria,2015,0.26
20400,Cesar,La Jagua De Ibirico,2015,0.23
20443,Cesar,Manaure,2015,0.3
20517,Cesar,Pailitas,2015,0.23
20550,Cesar,Pelaya,2015,0.26
20570,Cesar,Pueblo Bello,2015,0.24
20614,Cesar,Rio De Oro,2015,0.18
20621,Cesar,La Paz,2015,0.29
20710,Cesar,San Alberto,2015,0.22
20750,Cesar,San Diego,2015,0.32
20770,Cesar,San Martin,2015,0.2
20787,Cesar,Tamalameque,2015,0.21
23001,Cordoba,Monteria,2015,0.15
23068,Cordoba,Ayapel,2015,0.17
23079,Cordoba,Buenavista,2015,0.29
23090,Cordoba,Canalete,2015,0.13
23162,Cordoba,Cerete,2015,0.13
23168,Cordoba,Chima,2015,0.08
23182,Cordoba,Chinu,2015,0.1
23189,Cordoba,Cienaga De Oro,2015,0.12
23300,Cordoba,Cotorra,2015,0.12
23350,Cordoba,La Apartada,2015,0.23
23417,Cordoba,Lorica,2015,0.16
23419,Cordoba,Los Cordobas,2015,0.13
23464,Cordoba,Momil,2015,0.1
23466,Cordoba,Montelibano,2015,0.44
23500,Cordoba,Moitos,2015,0.16
23555,Cordoba,Planeta Rica,2015,0.21
23570,Cordoba,Pueblo Nuevo,2015,0.16
23574,Cordoba,Puerto Escondido,2015,0.17
23580,Cordoba,Puerto Libertador,2015,0.67
23586,Cordoba,Purisima,2015,0.09
23660,Cordoba,Sahagun,2015,0.08
23670,Cordoba,San Andres Sotavento,2015,0.13
23672,Cordoba,San Antero,2015,0.21
23675,Cordoba,San Bernardo Del Viento,2015,0.19
23678,Cordoba,San Carlos,2015,0.17
23682,Cordoba,San Jose de Ure,2015,0.34
23686,Cordoba,San Pelayo,2015,0.11
23807,Cordoba,Tierralta,2015,0.59
23815,Cordoba,Tuchin,2015,0.05
23855,Cordoba,Valencia,2015,0.3
25001,Cundinamarca,Agua De Dios,2015,0.02
25019,Cundinamarca,Alban,2015,0.04
25035,Cundinamarca,Anapoima,2015,0.05
25040,Cundinamarca,Anolaima,2015,0.04
25053,Cundinamarca,Arbelaez,2015,0.1
25086,Cundinamarca,Beltran,2015,0.11
25095,Cundinamarca,Bituima,2015,0.05
25099,Cundinamarca,Bojaca,2015,0.06
25120,Cundinamarca,Cabrera,2015,0.32
25123,Cundinamarca,Cachipay,2015,0.05
25126,Cundinamarca,Cajica,2015,0.05
25148,Cundinamarca,Caparrapi,2015,0.16
25151,Cundinamarca,Caqueza,2015,0.02
25154,Cundinamarca,Carmen De Carupa,2015,0.0
25168,Cundinamarca,Chaguani,2015,0.12
25175,Cundinamarca,Chia,2015,0.04
25178,Cundinamarca,Chipaque,2015,0.03
25181,Cundinamarca,Choachi,2015,0.04
25183,Cundinamarca,Choconta,2015,0.04
25200,Cundinamarca,Cogua,2015,0.06
25214,Cundinamarca,Cota,2015,0.03
25224,Cundinamarca,Cucunuba,2015,0.03
25245,Cundinamarca,El Colegio,2015,0.06
25258,Cundinamarca,El Peon,2015,0.09
25260,Cundinamarca,El Rosal,2015,0.07
25269,Cundinamarca,Facatativa,2015,0.07
25279,Cundinamarca,Fomeque,2015,0.07
25281,Cundinamarca,Fosca,2015,0.02
25286,Cundinamarca,Funza,2015,0.06
25288,Cundinamarca,Fuquene,2015,0.03
25290,Cundinamarca,Fusagasuga,2015,0.08
25293,Cundinamarca,Gachala,2015,0.04
25295,Cundinamarca,Gachancipa,2015,0.08
25297,Cundinamarca,Gacheta,2015,0.04
25299,Cundinamarca,Gama,2015,0.03
25307,Cundinamarca,Girardot,2015,0.06
25312,Cundinamarca,Granada,2015,0.11
25317,Cundinamarca,Guacheta,2015,0.03
25320,Cundinamarca,Guaduas,2015,0.09
25322,Cundinamarca,Guasca,2015,0.05
25324,Cundinamarca,Guataqui,2015,0.05
25326,Cundinamarca,Guatavita,2015,0.03
25328,Cundinamarca,Guayabal De Siquima,2015,0.09
25335,Cundinamarca,Guayabetal,2015,0.1
25339,Cundinamarca,Gutierrez,2015,0.13
25368,Cundinamarca,Jerusalen,2015,0.05
25372,Cundinamarca,Junin,2015,0.03
25377,Cundinamarca,La Calera,2015,0.02
25386,Cundinamarca,La Mesa,2015,0.05
25394,Cundinamarca,La Palma,2015,0.12
25398,Cundinamarca,La Pea,2015,0.06
25402,Cundinamarca,La Vega,2015,0.05
25407,Cundinamarca,Lenguazaque,2015,0.05
25426,Cundinamarca,Macheta,2015,0.05
25430,Cundinamarca,Madrid,2015,0.07
25436,Cundinamarca,Manta,2015,0.02
25438,Cundinamarca,Medina,2015,0.24
25473,Cundinamarca,Mosquera,2015,0.08
25483,Cundinamarca,Nario,2015,0.07
25486,Cundinamarca,Nemocon,2015,0.07
25488,Cundinamarca,Nilo,2015,0.06
25489,Cundinamarca,Nimaima,2015,0.06
25491,Cundinamarca,Nocaima,2015,0.01
25506,Cundinamarca,Venecia,2015,0.15
25513,Cundinamarca,Pacho,2015,0.09
25518,Cundinamarca,Paime,2015,0.13
25524,Cundinamarca,Pandi,2015,0.11
25530,Cundinamarca,Paratebueno,2015,0.2
25535,Cundinamarca,Pasca,2015,0.1
25572,Cundinamarca,Puerto Salgar,2015,0.12
25580,Cundinamarca,Puli,2015,0.07
25592,Cundinamarca,Quebradanegra,2015,0.04
25594,Cundinamarca,Quetame,2015,0.03
25596,Cundinamarca,Quipile,2015,0.1
25599,Cundinamarca,Apulo,2015,0.05
25612,Cundinamarca,Ricaurte,2015,0.08
25645,Cundinamarca,San Antonio Del Tequendama,2015,0.06
25649,Cundinamarca,San Bernardo,2015,0.12
25653,Cundinamarca,San Cayetano,2015,0.03
25658,Cundinamarca,San Francisco,2015,0.1
25662,Cundinamarca,San Juan De Rio Seco,2015,0.16
25718,Cundinamarca,Sasaima,2015,0.04
25736,Cundinamarca,Sesquile,2015,0.04
25740,Cundinamarca,Sibate,2015,0.04
25743,Cundinamarca,Silvania,2015,0.1
25745,Cundinamarca,Simijaca,2015,0.03
25754,Cundinamarca,Soacha,2015,0.1
25758,Cundinamarca,Sopo,2015,0.03
25769,Cundinamarca,Subachoque,2015,0.04
25772,Cundinamarca,Suesca,2015,0.04
25777,Cundinamarca,Supata,2015,0.03
25779,Cundinamarca,Susa,2015,0.03
25781,Cundinamarca,Sutatausa,2015,0.03
25785,Cundinamarca,Tabio,2015,0.05
25793,Cundinamarca,Tausa,2015,0.04
25797,Cundinamarca,Tena,2015,0.04
25799,Cundinamarca,Tenjo,2015,0.06
25805,Cundinamarca,Tibacuy,2015,0.11
25807,Cundinamarca,Tibirita,2015,0.0
25815,Cundinamarca,Tocaima,2015,0.03
25817,Cundinamarca,Tocancipa,2015,0.11
25823,Cundinamarca,Topaipi,2015,0.12
25839,Cundinamarca,Ubala,2015,0.13
25841,Cundinamarca,Ubaque,2015,0.03
25843,Cundinamarca,Villa De San Diego De Ubate,2015,0.05
25845,Cundinamarca,Une,2015,0.04
25851,Cundinamarca,Utica,2015,0.1
25862,Cundinamarca,Vergara,2015,0.08
25867,Cundinamarca,Viani,2015,0.04
25871,Cundinamarca,Villagomez,2015,0.03
25873,Cundinamarca,Villapinzon,2015,0.09
25875,Cundinamarca,Villeta,2015,0.1
25878,Cundinamarca,Viota,2015,0.13
25885,Cundinamarca,Yacopi,2015,0.15
25898,Cundinamarca,Zipacon,2015,0.03
25899,Cundinamarca,Zipaquira,2015,0.06
27001,Choco,Quibdo,2015,0.56
27006,Choco,Acandi,2015,0.39
27025,Choco,Alto Baudo,2015,0.53
27050,Choco,Atrato,2015,0.44
27073,Choco,Bagado,2015,0.53
27075,Choco,Bahia Solano,2015,0.24
27077,Choco,Bajo Baudo,2015,0.53
27099,Choco,Bojaya,2015,0.39
27135,Choco,El Canton Del San Pablo,2015,0.31
27150,Choco,Carmen Del Darien,2015,0.47
27160,Choco,Certegui,2015,0.23
27205,Choco,Condoto,2015,0.27
27245,Choco,El Carmen De Atrato,2015,0.37
27250,Choco,El Litoral Del San Juan,2015,0.46
27361,Choco,Istmina,2015,0.59
27372,Choco,Jurado,2015,0.33
27413,Choco,Lloro,2015,0.4
27425,Choco,Medio Atrato,2015,0.35
27430,Choco,Medio Baudo,2015,0.57
27450,Choco,Medio San Juan,2015,0.48
27491,Choco,Novita,2015,0.51
27495,Choco,Nuqui,2015,0.37
27580,Choco,Rio Iro,2015,0.35
27600,Choco,Rio Quito,2015,0.18
27615,Choco,Riosucio,2015,0.48
27660,Choco,San Jose Del Palmar,2015,0.62
27745,Choco,Sipi,2015,0.76
27787,Choco,Tado,2015,0.54
27800,Choco,Unguia,2015,0.38
27810,Choco,Union Panamericana,2015,0.19
41001,Huila,Neiva,2015,0.24
41006,Huila,Acevedo,2015,0.22
41013,Huila,Agrado,2015,0.1
41016,Huila,Aipe,2015,0.19
41020,Huila,Algeciras,2015,0.56
41026,Huila,Altamira,2015,0.13
41078,Huila,Baraya,2015,0.52
41132,Huila,Campoalegre,2015,0.29
41206,Huila,Colombia,2015,0.45
41244,Huila,Elias,2015,0.08
41298,Huila,Garzon,2015,0.22
41306,Huila,Gigante,2015,0.16
41319,Huila,Guadalupe,2015,0.17
41349,Huila,Hobo,2015,0.21
41357,Huila,Iquira,2015,0.28
41359,Huila,Isnos,2015,0.34
41378,Huila,La Argentina,2015,0.29
41396,Huila,La Plata,2015,0.22
41483,Huila,Nataga,2015,0.23
41503,Huila,Oporapa,2015,0.16
41518,Huila,Paicol,2015,0.09
41524,Huila,Palermo,2015,0.18
41530,Huila,Palestina,2015,0.16
41548,Huila,Pital,2015,0.14
41551,Huila,Pitalito,2015,0.26
41615,Huila,Rivera,2015,0.17
41660,Huila,Saladoblanco,2015,0.23
41668,Huila,San Agustin,2015,0.26
41676,Huila,Santa Maria,2015,0.18
41770,Huila,Suaza,2015,0.21
41791,Huila,Tarqui,2015,0.16
41797,Huila,Tesalia,2015,0.17
41799,Huila,Tello,2015,0.31
41801,Huila,Teruel,2015,0.16
41807,Huila,Timana,2015,0.12
41872,Huila,Villavieja,2015,0.09
41885,Huila,Yaguara,2015,0.08
44001,La Guajira,Riohacha,2015,0.25
44035,La Guajira,Albania,2015,0.21
44078,La Guajira,Barrancas,2015,0.27
44090,La Guajira,Dibulla,2015,0.46
44098,La Guajira,Distraccion,2015,0.16
44110,La Guajira,El Molino,2015,0.26
44279,La Guajira,Fonseca,2015,0.27
44378,La Guajira,Hatonuevo,2015,0.17
44420,La Guajira,La Jagua Del Pilar,2015,0.18
44430,La Guajira,Maicao,2015,0.26
44560,La Guajira,Manaure,2015,0.11
44650,La Guajira,San Juan Del Cesar,2015,0.22
44847,La Guajira,Uribia,2015,0.1
44855,La Guajira,Urumita,2015,0.23
44874,La Guajira,Villanueva,2015,0.18
47001,Magdalena,Santa Marta,2015,0.22
47030,Magdalena,Algarrobo,2015,0.24
47053,Magdalena,Aracataca,2015,0.25
47058,Magdalena,Ariguani,2015,0.17
47161,Magdalena,Cerro San Antonio,2015,0.08
47170,Magdalena,Chibolo,2015,0.21
47189,Magdalena,Cienaga,2015,0.28
47205,Magdalena,Concordia,2015,0.05
47245,Magdalena,El Banco,2015,0.16
47258,Magdalena,El Pion,2015,0.09
47268,Magdalena,El Reten,2015,0.17
47288,Magdalena,Fundacion,2015,0.26
47318,Magdalena,Guamal,2015,0.11
47460,Magdalena,Nueva Granada,2015,0.17
47541,Magdalena,Pedraza,2015,0.15
47545,Magdalena,Pijio Del Carmen,2015,0.09
47551,Magdalena,Pivijay,2015,0.19
47555,Magdalena,Plato,2015,0.22
47570,Magdalena,Puebloviejo,2015,0.16
47605,Magdalena,Remolino,2015,0.14
47660,Magdalena,Sabanas de San Angel,2015,0.26
47675,Magdalena,Salamina,2015,0.1
47692,Magdalena,San Sebastian De Buenavista,2015,0.12
47703,Magdalena,San Zenon,2015,0.09
47707,Magdalena,Santa Ana,2015,0.11
47720,Magdalena,Santa Barbara de Pinto,2015,0.08
47745,Magdalena,Sitionuevo,2015,0.19
47798,Magdalena,Tenerife,2015,0.21
47960,Magdalena,Zapayan,2015,0.16
47980,Magdalena,Zona Bananera,2015,0.2
50001,Meta,Villavicencio,2015,0.23
50006,Meta,Acacias,2015,0.18
50110,Meta,Barranca De Upia,2015,0.23
50124,Meta,Cabuyaro,2015,0.18
50150,Meta,Castilla La Nueva,2015,0.14
50223,Meta,Cubarral,2015,0.41
50226,Meta,Cumaral,2015,0.19
50245,Meta,El Calvario,2015,0.1
50251,Meta,El Castillo,2015,0.57
50270,Meta,El Dorado,2015,0.38
50287,Meta,Fuente De Oro,2015,0.21
50313,Meta,Granada,2015,0.32
50318,Meta,Guamal,2015,0.21
50325,Meta,Mapiripan,2015,0.78
50330,Meta,Mesetas,2015,0.8
50350,Meta,La Macarena,2015,0.75
50370,Meta,Uribe,2015,0.78
50400,Meta,Lejanias,2015,0.54
50450,Meta,Puerto Concordia,2015,0.49
50568,Meta,Puerto Gaitan,2015,0.59
50573,Meta,Puerto Lopez,2015,0.23
50577,Meta,Puerto Lleras,2015,0.58
50590,Meta,Puerto Rico,2015,0.91
50606,Meta,Restrepo,2015,0.19
50680,Meta,San Carlos De Guaroa,2015,0.18
50683,Meta,San Juan De Arama,2015,0.72
50686,Meta,San Juanito,2015,0.13
50689,Meta,San Martin,2015,0.3
50711,Meta,Vistahermosa,2015,1.0
52001,Nario,Pasto,2015,0.17
52019,Nario,Alban,2015,0.11
52022,Nario,Aldana,2015,0.15
52036,Nario,Ancuya,2015,0.26
52051,Nario,Arboleda,2015,0.1
52079,Nario,Barbacoas,2015,1.0
52083,Nario,Belen,2015,0.15
52110,Nario,Buesaco,2015,0.17
52203,Nario,Colon,2015,0.22
52207,Nario,Consaca,2015,0.19
52210,Nario,Contadero,2015,0.08
52215,Nario,Cordoba,2015,0.22
52224,Nario,Cuaspud,2015,0.15
52227,Nario,Cumbal,2015,0.29
52233,Nario,Cumbitara,2015,0.75
52240,Nario,Chachagui,2015,0.11
52250,Nario,El Charco,2015,0.68
52254,Nario,El Peol,2015,0.23
52256,Nario,El Rosario,2015,0.52
52258,Nario,El Tablon de Gomez,2015,0.28
52260,Nario,El Tambo,2015,0.3
52287,Nario,Funes,2015,0.09
52317,Nario,Guachucal,2015,0.21
52320,Nario,Guaitarilla,2015,0.1
52323,Nario,Gualmatan,2015,0.04
52352,Nario,Iles,2015,0.07
52354,Nario,Imues,2015,0.09
52356,Nario,Ipiales,2015,0.36
52378,Nario,La Cruz,2015,0.23
52381,Nario,La Florida,2015,0.19
52385,Nario,La Llanada,2015,0.57
52390,Nario,La Tola,2015,0.4
52399,Nario,La Union,2015,0.21
52405,Nario,Leiva,2015,0.52
52411,Nario,Linares,2015,0.49
52418,Nario,Los Andes,2015,0.5
52427,Nario,Magui,2015,0.57
52435,Nario,Mallama,2015,0.46
52473,Nario,Mosquera,2015,0.33
52480,Nario,Nario,2015,0.17
52490,Nario,Olaya Herrera,2015,0.55
52506,Nario,Ospina,2015,0.04
52520,Nario,Francisco Pizarro,2015,0.48
52540,Nario,Policarpa,2015,0.91
52560,Nario,Potosi,2015,0.18
52565,Nario,Providencia,2015,0.23
52573,Nario,Puerres,2015,0.23
52585,Nario,Pupiales,2015,0.1
52612,Nario,Ricaurte,2015,0.88
52621,Nario,Roberto Payan,2015,0.82
52678,Nario,Samaniego,2015,0.63
52683,Nario,Sandona,2015,0.21
52685,Nario,San Bernardo,2015,0.1
52687,Nario,San Lorenzo,2015,0.14
52693,Nario,San Pablo,2015,0.26
52694,Nario,San Pedro De Cartago,2015,0.09
52696,Nario,Santa Barbara,2015,0.63
52699,Nario,Santacruz,2015,0.51
52720,Nario,Sapuyes,2015,0.06
52786,Nario,Taminango,2015,0.25
52788,Nario,Tangua,2015,0.14
52835,Nario,San Andres De Tumaco,2015,0.9
52838,Nario,Tuquerres,2015,0.27
52885,Nario,Yacuanquer,2015,0.07
54001,Norte De Santander,Cucuta,2015,0.14
54003,Norte De Santander,Abrego,2015,0.26
54051,Norte De Santander,Arboledas,2015,0.13
54099,Norte De Santander,Bochalema,2015,0.09
54109,Norte De Santander,Bucarasica,2015,0.24
54125,Norte De Santander,Cacota,2015,0.05
54128,Norte De Santander,Cachira,2015,0.24
54172,Norte De Santander,Chinacota,2015,0.21
54174,Norte De Santander,Chitaga,2015,0.15
54206,Norte De Santander,Convencion,2015,0.87
54223,Norte De Santander,Cucutilla,2015,0.1
54239,Norte De Santander,Durania,2015,0.17
54245,Norte De Santander,El Carmen,2015,0.65
54250,Norte De Santander,El Tarra,2015,1.0
54261,Norte De Santander,El Zulia,2015,0.29
54313,Norte De Santander,Gramalote,2015,0.12
54344,Norte De Santander,Hacari,2015,0.63
54347,Norte De Santander,Herran,2015,0.07
54377,Norte De Santander,Labateca,2015,0.12
54385,Norte De Santander,La Esperanza,2015,0.28
54398,Norte De Santander,La Playa,2015,0.27
54405,Norte De Santander,Los Patios,2015,0.11
54418,Norte De Santander,Lourdes,2015,0.07
54480,Norte De Santander,Mutiscua,2015,0.04
54498,Norte De Santander,Ocaa,2015,0.25
54518,Norte De Santander,Pamplona,2015,0.08
54520,Norte De Santander,Pamplonita,2015,0.07
54553,Norte De Santander,Puerto Santander,2015,0.3
54599,Norte De Santander,Ragonvalia,2015,0.11
54660,Norte De Santander,Salazar,2015,0.15
54670,Norte De Santander,San Calixto,2015,0.85
54673,Norte De Santander,San Cayetano,2015,0.18
54680,Norte De Santander,Santiago,2015,0.18
54720,Norte De Santander,Sardinata,2015,0.8
54743,Norte De Santander,Silos,2015,0.08
54800,Norte De Santander,Teorama,2015,0.9
54810,Norte De Santander,Tibu,2015,0.87
54820,Norte De Santander,Toledo,2015,0.27
54871,Norte De Santander,Villa Caro,2015,0.16
54874,Norte De Santander,Villa Del Rosario,2015,0.18
63001,Quindio,Armenia,2015,0.11
63111,Quindio,Buenavista,2015,0.13
63130,Quindio,Calarca,2015,0.18
63190,Quindio,Circasia,2015,0.09
63212,Quindio,Cordoba,2015,0.22
63272,Quindio,Filandia,2015,0.1
63302,Quindio,Genova,2015,0.23
63401,Quindio,La Tebaida,2015,0.11
63470,Quindio,Montenegro,2015,0.11
63548,Quindio,Pijao,2015,0.33
63594,Quindio,Quimbaya,2015,0.09
63690,Quindio,Salento,2015,0.17
66001,Risaralda,Pereira,2015,0.15
66045,Risaralda,Apia,2015,0.18
66075,Risaralda,Balboa,2015,0.14
66088,Risaralda,Belen De Umbria,2015,0.08
66170,Risaralda,Dosquebradas,2015,0.07
66318,Risaralda,Guatica,2015,0.12
66383,Risaralda,La Celia,2015,0.13
66400,Risaralda,La Virginia,2015,0.1
66440,Risaralda,Marsella,2015,0.08
66456,Risaralda,Mistrato,2015,0.33
66572,Risaralda,Pueblo Rico,2015,0.5
66594,Risaralda,Quinchia,2015,0.15
66682,Risaralda,Santa Rosa De Cabal,2015,0.07
66687,Risaralda,Santuario,2015,0.17
68001,Santander,Bucaramanga,2015,0.1
68013,Santander,Aguada,2015,0.03
68020,Santander,Albania,2015,0.05
68051,Santander,Aratoca,2015,0.06
68077,Santander,Barbosa,2015,0.11
68079,Santander,Barichara,2015,0.04
68081,Santander,Barrancabermeja,2015,0.21
68092,Santander,Betulia,2015,0.07
68101,Santander,Bolivar,2015,0.3
68121,Santander,Cabrera,2015,0.05
68132,Santander,California,2015,0.06
68147,Santander,Capitanejo,2015,0.04
68152,Santander,Carcasi,2015,0.04
68160,Santander,Cepita,2015,0.05
68162,Santander,Cerrito,2015,0.12
68167,Santander,Charala,2015,0.06
68169,Santander,Charta,2015,0.09
68176,Santander,Chima,2015,0.18
68179,Santander,Chipata,2015,0.02
68190,Santander,Cimitarra,2015,0.18
68207,Santander,Concepcion,2015,0.06
68209,Santander,Confines,2015,0.06
68211,Santander,Contratacion,2015,0.07
68217,Santander,Coromoro,2015,0.13
68229,Santander,Curiti,2015,0.05
68235,Santander,El Carmen De Chucuri,2015,0.16
68245,Santander,El Guacamayo,2015,0.06
68250,Santander,El Peon,2015,0.38
68255,Santander,El Playon,2015,0.16
68264,Santander,Encino,2015,0.09
68266,Santander,Enciso,2015,0.03
68271,Santander,Florian,2015,0.14
68276,Santander,Floridablanca,2015,0.05
68296,Santander,Galan,2015,0.11
68298,Santander,Gambita,2015,0.03
68307,Santander,Giron,2015,0.08
68318,Santander,Guaca,2015,0.06
68320,Santander,Guadalupe,2015,0.06
68322,Santander,Guapota,2015,0.02
68324,Santander,Guavata,2015,0.1
68327,Santander,Guepsa,2015,0.09
68344,Santander,Hato,2015,0.07
68368,Santander,Jesus Maria,2015,0.08
68370,Santander,Jordan,2015,0.06
68377,Santander,La Belleza,2015,0.2
68385,Santander,Landazuri,2015,0.28
68397,Santander,La Paz,2015,0.09
68406,Santander,Lebrija,2015,0.12
68418,Santander,Los Santos,2015,0.05
68425,Santander,Macaravita,2015,0.03
68432,Santander,Malaga,2015,0.05
68444,Santander,Matanza,2015,0.12
68464,Santander,Mogotes,2015,0.09
68468,Santander,Molagavita,2015,0.06
68498,Santander,Ocamonte,2015,0.03
68500,Santander,Oiba,2015,0.05
68502,Santander,Onzaga,2015,0.1
68522,Santander,Palmar,2015,0.06
68524,Santander,Palmas Del Socorro,2015,0.02
68533,Santander,Paramo,2015,0.04
68547,Santander,Piedecuesta,2015,0.08
68549,Santander,Pinchote,2015,0.02
68572,Santander,Puente Nacional,2015,0.02
68573,Santander,Puerto Parra,2015,0.19
68575,Santander,Puerto Wilches,2015,0.2
68615,Santander,Rionegro,2015,0.2
68655,Santander,Sabana De Torres,2015,0.32
68669,Santander,San Andres,2015,0.04
68673,Santander,San Benito,2015,0.08
68679,Santander,San Gil,2015,0.03
68682,Santander,San Joaquin,2015,0.06
68684,Santander,San Jose De Miranda,2015,0.08
68686,Santander,San Miguel,2015,0.06
68689,Santander,San Vicente De Chucuri,2015,0.22
68705,Santander,Santa Barbara,2015,0.08
68720,Santander,Santa Helena Del Opon,2015,0.15
68745,Santander,Simacota,2015,0.2
68755,Santander,Socorro,2015,0.04
68770,Santander,Suaita,2015,0.04
68773,Santander,Sucre,2015,0.21
68780,Santander,Surata,2015,0.14
68820,Santander,Tona,2015,0.1
68855,Santander,Valle De San Jose,2015,0.06
68861,Santander,Velez,2015,0.07
68867,Santander,Vetas,2015,0.05
68872,Santander,Villanueva,2015,0.05
68895,Santander,Zapatoca,2015,0.07
70001,Sucre,Sincelejo,2015,0.13
70110,Sucre,Buenavista,2015,0.15
70124,Sucre,Caimito,2015,0.06
70204,Sucre,Coloso,2015,0.22
70215,Sucre,Corozal,2015,0.12
70221,Sucre,Coveas,2015,0.14
70230,Sucre,Chalan,2015,0.21
70233,Sucre,El Roble,2015,0.17
70235,Sucre,Galeras,2015,0.19
70265,Sucre,Guaranda,2015,0.12
70400,Sucre,La Union,2015,0.07
70418,Sucre,Los Palmitos,2015,0.16
70429,Sucre,Majagual,2015,0.09
70473,Sucre,Morroa,2015,0.19
70508,Sucre,Ovejas,2015,0.29
70523,Sucre,Palmito,2015,0.17
70670,Sucre,Sampues,2015,0.14
70678,Sucre,San Benito Abad,2015,0.15
70702,Sucre,San Juan De Betulia,2015,0.14
70708,Sucre,San Marcos,2015,0.12
70713,Sucre,San Onofre,2015,0.2
70717,Sucre,San Pedro,2015,0.14
70742,Sucre,San Luis De Since,2015,0.11
70771,Sucre,Sucre,2015,0.12
70820,Sucre,Santiago De Tolu,2015,0.14
